"V8"	"V9"	"T2_3"	"UCLA_1_1"	"UCLA_1_2"	"UCLA_1_3"	"UCLA_1_4"	"UCLA_1_5"	"UCLA_1_6"	"UCLA_1_7"	"UCLA_1_8"	"UCLA_1_9"	"UCLA_1_10"	"T3_3"	"UCLA_2_1"	"UCLA_2_2"	"UCLA_2_3"	"UCLA_2_4"	"UCLA_2_5"	"UCLA_2_6"	"UCLA_2_7"	"UCLA_2_8"	"UCLA_2_9"	"UCLA_2_10"	"T4_3"	"SLWS_1"	"SLWS_2"	"SLWS_3"	"SLWS_4"	"SLWS_5"	"T5_3"	"SE_1_1"	"SE_1_2"	"SE_1_3"	"SE_1_4"	"SE_1_5"	"SE_1_6"	"SE_1_7"	"SE_1_8"	"SE_1_9"	"SE_1_10"	"SE_2_1"	"SE_2_2"	"SE_2_3"	"SE_2_4"	"SE_2_5"	"SE_2_6"	"SE_2_7"	"SE_2_8"	"SE_2_9"	"SE_2_10"	"T6_3"	"Mood_1"	"Mood_2"	"Mood_3"	"Mood_4"	"Mood_5"	"Mood_6"	"Mood_7"	"Mood_8"	"Mood_9"	"Mood_10"	"Mood_11"	"Mood_12"	"Mood_13"	"Mood_14"	"Mood_15"	"Mood_16"	"T7_3"	"Disc_1"	"Disc_2"	"Disc_3"	"Disc_4"	"T8_3"	"Disc_5"	"Disc_6"	"Disc_7"	"Disc_8"	"Disc_9"	"T9_3"	"DiscR_1"	"DiscR_2"	"DiscR_3"	"DiscR_4"	"T10_3"	"DiscR_5"	"DiscR_6"	"DiscR_7"	"DiscR_8"	"DiscR_9"	"T11_3"	"EIS_1"	"EIS_2"	"EIS_3"	"EIS_4"	"EIS_5"	"EIS_6"	"T12_3"	"Well_B_1"	"Well_B_2"	"Well_B_3"	"Well_B_4"	"Well_B_5"	"Well_B_6"	"Well_B_7"	"Well_B_8"	"Well_B_9"	"Well_B_10"	"T13_3"	"Rau_1"	"Rem_2"	"Rsa_6"	"Rau_7"	"Rem_8"	"Rsa_12"	"Rau_13"	"Rem_14"	"Rsa_18"	"Rau_19"	"Rem_20"	"Rsa_24"	"Rau_25"	"Rem_26"	"Rsa_30"	"Rau_31"	"Rem_32"	"Rsa_36"	"Rau_37"	"Rem_38"	"Rsa_42"	"T14_3"	"Sex"	"Age"	"Ethn_1"	"Ethn_2"	"Ethn_3"	"Ethn_4"	"Ethn_5"	"Ethn_6"	"Ethn_7"	"Ethn_7_TEXT"	"Cntry_Orig"	"Prim_Lang"	"Pol_Ori"	"T15_3"	"Interr"	"Distr"	"Privacy"	"Scrn_Size"	"T16_3"	"Debr"	"T17_3"	"end"	"T18_3"	"Subject"	"UCLA_1_2.rev"	"UCLA_1_3.rev"	"UCLA_1_4.rev"	"UCLA_1_7.rev"	"UCLA_1_8.rev"	"UCLA_2_1.rev"	"UCLA_2_2.rev"	"UCLA_2_3.rev"	"UCLA_2_4.rev"	"UCLA_2_7.rev"	"UCLA_2_8.rev"	"UCLA_total"	"UCLA_sub"	"SWLS_total"	"SE_total"	"SE_perf"	"SE_social"	"SE_appear"	"Mood_total"	"PD_general"	"PD_race"	"EIS_1.rev"	"EIS_2.rev"	"EIS_3.rev"	"EIS_6.rev"	"EI_total"	"WellB_total"	"WellB_PA"	"WellB_NA"	"WellR_total"	"WellR_auto"	"WellR_envir"	"WellR_accept"
"12/19/15"	"12/19/15"	9.086	2	2	3	3	4	2	3	2	2	2	24.745	2	3	2	2	2	2	2	2	2	2	18.276	6	6	6	6	2	12.488	3	4	3	3	1	2	3	3	4	3	3	3	4	4	3	2	3	1	2	3	24.097	4	2	3	2	2	2	2	2	3	3	1	2	2	4	2	2	32.624	2	2	2	2	13.345	2	2	3	3	1	14.851	2	2	2	2	9.123	1	2	3	1	1	11.389	6	6	6	3	4	6	21.146	1	1	1	1	1	1	1	1	1	1	14.293	2	4	4	4	5	2	5	2	5	4	5	5	4	5	4	3	4	5	4	4	4	18.314	2	27	1	NA	NA	NA	NA	NA	NA	" "	"United States"	"English"	8	16.858	1	1	1	1	10.497	1	3.449	1	10.994	182	3	2	2	2	3	3	2	3	3	3	3	2.45	2.33333333333333	5.2	3.25	4	2.71428571428571	3	2.375	19	16	4	4	4	4	3.83333333333333	0	5	5	4.76190476190476	4.57142857142857	5.28571428571429	4.42857142857143
"12/20/15"	"12/20/15"	10.518	2	4	4	4	2	2	4	3	3	1	44.901	3	4	4	4	1	1	2	4	2	2	22.934	5	3	6	5	5	21.238	4	1	2	1	1	4	3	2	3	1	4	3	1	4	2	2	1	2	1	1	20.929	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	14.403	2	2	3	2	10.521	1	1	2	1	1	10.895	2	2	2	2	10.482	1	1	2	1	1	9.124	5	6	6	3	2	5	21.701	1	1	1	2	1	2	2	1	2	2	23.614	4	4	5	3	2	4	2	2	3	2	5	5	4	2	2	2	1	2	5	5	4	29.844	2	28	1	1	NA	NA	NA	NA	NA	" "	"USA"	"English"	5	15.859	1	1	1	1	13.733	1	3.603	1	8.158	191	1	1	1	1	2	2	1	1	1	3	1	1.55	1.5	4.8	4.15	4.28571428571429	4.71428571428571	3.33333333333333	1.125	15	14	5	4	4	5	3.83333333333333	3	4	1	5.80952380952381	5.71428571428571	5.85714285714286	5.85714285714286
"12/22/15"	"12/22/15"	30.331	3	2	4	2	3	3	2	1	3	2	92.86	2	2	2	2	3	2	2	2	1	1	61.276	4	7	3	6	4	28.614	2	3	1	4	2	2	3	3	2	3	2	2	3	2	2	2	3	3	4	3	79.216	2	1	2	2	2	2	1	2	2	2	2	2	1	2	1	1	53.966	2	2	1	2	62.335	1	1	2	1	1	23.158	1	1	1	2	27.961	1	1	2	1	1	15.405	3	7	6	7	7	6	38.046	1	2	2	2	1	1	2	1	2	1	75.308	6	2	3	5	5	2	4	3	5	3	3	4	3	4	6	6	4	5	5	3	2	33.664	1	41	1	1	NA	NA	NA	NA	NA	" "	"United States"	"English"	2	27.606	1	1	1	1	22.089	1	3.612	1	130.389	192	3	1	3	3	4	3	3	3	3	3	3	2.65	2	4.8	2.65	2.42857142857143	3.14285714285714	2.33333333333333	1.6875	13	11	7	3	4	4	5.33333333333333	-1	2	3	4.42857142857143	5.14285714285714	4.57142857142857	3.57142857142857
"12/20/15"	"12/20/15"	6.214	2	2	4	3	2	2	2	2	1	2	213.252	4	3	2	2	1	2	3	2	1	1	158.998	5	5	6	4	4	76.051	5	1	3	2	1	5	2	1	5	1	5	4	1	5	1	1	1	1	1	1	32.27	2	1	1	2	1	2	1	1	3	1	1	1	1	3	1	1	42.51	1	1	1	1	61.161	4	1	2	4	2	47.264	1	1	1	1	19.841	2	1	2	1	1	33.328	3	4	3	6	6	4	68.362	1	1	1	2	1	2	2	1	2	2	72.256	2	6	4	6	1	6	1	4	2	4	6	6	6	2	3	2	1	1	6	5	4	118.373	1	28	1	NA	NA	NA	1	NA	NA	" "	"United States"	"English"	5	48.497	2	2	2	2	18.892	1	3.746	1	17.865	200	3	1	2	3	3	1	2	3	3	2	3	2	1.5	4.8	4.75	4.85714285714286	5	4.33333333333333	1.4375	17	11	7	6	7	6	6.33333333333333	3	4	1	6.09523809523809	6.14285714285714	5.85714285714286	6.28571428571429
"12/23/15"	"12/23/15"	70.495	2	4	1	3	2	2	3	2	2	2	83.546	3	2	2	3	1	2	3	2	1	1	74.559	5	5	6	5	1	18.944	3	4	2	2	1	3	3	3	4	1	4	3	3	4	2	2	3	1	4	3	40.815	2	2	1	1	1	2	1	2	3	1	1	2	1	1	1	2	36.075	4	4	3	3	16.238	2	2	5	1	1	29.362	2	2	2	2	11.691	2	2	2	1	1	11.587	7	6	6	7	3	7	34.909	1	1	1	2	1	2	2	1	2	2	44.057	4	5	5	2	3	4	3	2	4	3	5	4	4	2	3	3	4	3	4	6	5	84.985	1	23	1	NA	NA	NA	NA	NA	NA	" "	"United States"	"English"	3	21.913	1	1	1	1	21.677	1	3.808	1	5.22	204	1	4	2	2	3	2	3	3	2	2	3	2.1	1.83333333333333	4.4	3.45	3.85714285714286	3.28571428571429	3.16666666666667	1.5	25	16	3	4	4	3	4	3	4	1	5.42857142857143	5	5.85714285714286	5.42857142857143
"12/19/15"	"12/19/15"	4.667	1	2	3	2	1	3	4	2	3	2	53.72	4	2	1	1	2	3	1	2	3	2	38.906	5	6	2	2	5	24.31	4	1	2	1	1	3	5	3	4	2	4	3	1	4	1	2	1	1	2	1	33.169	4	5	5	5	2	3	4	2	5	5	3	4	1	2	1	2	35.256	4	4	1	6	22.578	1	6	5	4	4	17.535	5	6	1	4	14.601	1	5	4	3	2	16.911	5	3	3	8	8	3	29.78	1	2	1	1	2	1	2	1	2	2	29.554	1	5	3	6	4	5	1	5	4	1	6	6	6	2	2	1	2	5	6	4	5	30.372	2	22	1	NA	1	NA	NA	NA	NA	" "	"USA"	"English"	5	22.284	1	1	1	1	14.073	1	4.384	1	4.362	232	3	2	3	1	3	1	3	4	4	4	3	2.55	2.33333333333333	4	4	4.42857142857143	4.57142857142857	2.83333333333333	3.3125	35	31	5	7	7	7	7	1	3	2	5.90476190476191	6.57142857142857	5.71428571428571	5.42857142857143
"12/19/15"	"12/19/15"	5.015	1	2	3	3	1	1	4	3	1	1	36.668	2	3	3	3	1	1	2	3	1	1	41.326	4	4	6	6	3	16.801	4	1	4	1	1	4	2	2	4	1	4	4	1	4	1	1	1	1	1	1	33.258	2	2	2	2	2	2	1	2	2	1	1	1	1	2	1	1	35.879	4	4	4	2	19.61	1	1	3	3	3	23.966	3	3	3	2	18.412	1	2	2	3	3	21.221	6	6	6	3	4	6	35.659	1	1	1	1	1	2	2	2	2	2	20.11	5	6	5	5	2	5	2	2	3	3	5	5	5	2	2	3	2	2	5	5	4	28.592	1	46	1	1	NA	NA	NA	NA	NA	" "	"United States"	"English"	4	21.589	1	1	1	1	16.54	1	4.389	1	651.414	233	3	2	2	1	2	3	2	2	2	3	2	1.65	2	4.6	4.55	4.57142857142857	4.85714285714286	4.16666666666667	1.5625	25	22	4	4	4	4	3.83333333333333	5	5	0	6	6	6	6
"12/20/15"	"12/20/15"	5.92	2	2	2	1	3	2	3	3	2	3	47.13	2	3	3	2	3	3	2	2	3	3	75.619	2	3	3	2	2	15.21	4	3	2	2	2	4	3	3	4	2	4	3	1	4	2	2	3	2	3	1	49.454	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	15.926	4	4	1	4	19.755	4	5	5	1	1	18.103	1	1	1	1	7.552	4	5	4	1	1	15.363	3	5	4	6	7	6	31.426	1	1	1	2	1	2	1	1	1	2	47.877	5	4	2	3	4	5	2	3	5	4	5	4	5	4	3	2	2	3	5	4	4	102.008	1	33	1	NA	NA	NA	NA	NA	NA	" "	"usa"	"english"	5	20.748	1	1	1	1	9.54	1	4.631	1	8.192	241	3	3	4	2	2	3	2	2	3	3	3	2.7	3.16666666666667	2.4	3.7	3.85714285714286	3.85714285714286	3.33333333333333	1	29	19	7	5	6	4	5.83333333333333	1	4	3	5.33333333333333	5.71428571428571	5.42857142857143	4.85714285714286
"12/20/15"	"12/20/15"	12.192	2	3	4	4	2	2	3	3	2	2	49.814	3	3	3	3	2	2	3	3	2	2	47.15	4	4	5	4	4	19.973	4	2	4	2	1	4	2	1	4	1	4	4	2	4	2	1	2	2	2	1	24.787	1	1	2	2	2	1	1	2	2	1	1	1	1	1	1	1	27.03	2	2	2	1	13.457	1	1	3	1	1	44.333	2	2	2	2	15.194	1	1	2	1	1	16.309	6	7	6	3	2	6	25.777	1	1	1	1	1	2	2	2	2	2	28.978	4	5	4	4	5	5	2	2	4	2	4	5	5	3	3	3	3	1	5	3	5	23.749	2	30	1	NA	NA	NA	NA	NA	NA	" "	"US"	"English"	9	30.682	1	1	1	1	26.019	1	5.049	1	16.571	255	2	1	1	2	2	2	2	2	2	2	2	1.9	1.66666666666667	4.2	4.25	4.14285714285714	4.42857142857143	4.16666666666667	1.3125	14	14	4	3	4	4	3.33333333333333	5	5	0	5.76190476190476	5.85714285714286	5.57142857142857	5.85714285714286
"12/22/15"	"12/22/15"	4.473	2	3	2	2	3	3	1	1	2	2	72.998	2	2	1	1	2	2	3	1	2	2	41.218	5	2	2	5	2	34.952	3	4	3	2	1	1	3	4	3	2	3	3	4	3	2	4	4	1	4	4	30.057	4	4	4	4	4	4	4	4	4	4	5	4	5	3	4	4	33.078	5	5	1	5	24.001	5	5	5	4	1	23.105	5	5	1	5	18.202	5	5	5	4	1	22.768	2	2	2	8	9	4	39.573	1	1	1	2	2	2	1	1	1	1	29.543	6	4	2	6	6	5	2	5	6	3	6	5	6	6	6	1	5	4	6	4	1	36.292	2	35	1	NA	NA	NA	NA	NA	NA	" "	"USA"	"ENGLISH"	8	32.924	1	2	1	1	29.423	1	5.215	1	6.715	262	2	3	3	4	4	3	3	4	4	2	4	2.8	2.5	3.2	2.9	3.57142857142857	2.57142857142857	2.5	4.0625	36	36	8	8	8	6	7.83333333333333	-1	3	4	5.19047619047619	6.85714285714286	4.85714285714286	3.85714285714286
"12/20/15"	"12/20/15"	15.059	3	1	1	1	3	3	2	1	3	4	138.074	1	1	1	1	4	4	1	1	4	4	65.933	6	6	6	6	2	34.463	2	4	2	4	1	1	4	4	1	3	3	3	4	4	2	3	1	5	2	2	74.577	4	4	4	4	4	4	2	4	4	2	2	4	1	4	4	1	46.725	4	4	4	6	33.909	3	3	5	5	5	46.91	4	4	4	6	22.725	2	2	5	5	5	27.152	1	1	1	9	9	1	50.193	2	2	2	2	2	2	1	2	1	1	42.827	5	2	3	2	6	1	6	6	2	5	1	1	1	6	6	5	5	5	1	5	3	48.004	2	35	1	NA	NA	NA	NA	NA	NA	" "	"United States"	"English"	8	61.893	1	1	1	1	33.867	1	5.333	1	7.118	268	4	4	4	3	4	4	4	4	4	4	4	3.75	4	5.2	2.75	2.71428571428571	3.14285714285714	2.33333333333333	3.25	39	37	9	9	9	9	9	-3	0	3	3.57142857142857	3.28571428571429	3.85714285714286	3.57142857142857
"12/22/15"	"12/22/15"	9.091	3	2	2	2	3	2	2	3	1	2	45.833	2	2	3	2	2	2	3	2	1	1	106.849	5	3	5	6	5	20.218	3	2	4	2	2	4	2	3	4	2	4	3	2	3	3	1	2	3	2	1	50.135	3	2	4	2	2	3	1	2	2	2	1	3	1	4	1	1	93.503	4	2	3	3	16.083	3	3	2	2	2	23.357	3	3	4	3	11.685	3	2	2	2	3	10.65	6	6	6	6	7	5	17.116	1	1	1	1	1	1	2	1	2	1	16.328	4	4	5	3	4	5	4	4	4	5	5	4	4	3	4	4	2	2	3	3	3	8.214	2	19	1	NA	1	NA	NA	NA	NA	" "	"United States"	"English"	7	38.298	1	1	1	1	12.302	1	5.62	1	4.949	278	3	3	3	3	2	3	3	2	3	2	3	2.35	2.33333333333333	4.8	3.8	3.57142857142857	3.85714285714286	4	2.125	24	25	4	4	4	5	5	2	5	3	5	4.42857142857143	5.28571428571429	5.28571428571429
"12/21/15"	"12/21/15"	4.663	3	2	3	2	2	1	2	2	2	3	80.48	2	2	1	2	1	3	3	2	1	2	58.671	2	2	4	4	5	25.665	5	2	3	2	1	2	2	2	4	2	4	4	1	5	1	1	1	1	3	1	42.369	4	4	3	2	3	5	3	5	5	2	1	2	1	4	4	1	56.208	4	2	4	5	26.562	4	3	5	2	1	23.831	3	4	2	4	16.9	2	4	4	2	4	16.425	3	5	7	4	7	6	31.685	1	1	1	2	2	1	1	1	1	2	34.855	5	3	2	4	5	5	2	5	4	4	4	6	5	2	4	2	5	5	4	2	4	271.044	1	22	1	NA	NA	NA	NA	NA	NA	" "	"United States"	"English"	6	34.121	1	1	1	1	22.875	1	5.851	1	6.544	286	3	2	3	3	3	3	3	4	3	2	3	2.5	2.33333333333333	3.4	4.25	4.42857142857143	4.57142857142857	3.66666666666667	3.0625	30	29	7	5	3	4	5	-1	3	4	5.04761904761905	5.71428571428571	4.57142857142857	4.85714285714286
"12/22/15"	"12/22/15"	7.339	2	3	2	2	2	3	2	2	2	2	82.944	3	2	2	3	2	2	2	2	3	2	14.816	5	5	5	2	2	23.139	4	3	4	3	1	2	1	2	4	1	4	4	2	2	1	1	1	2	1	1	50.586	2	3	2	2	2	1	1	1	2	2	1	2	1	3	1	1	35.245	3	3	2	3	37.849	2	3	5	2	2	26.983	2	2	2	2	23.894	2	2	2	2	2	143.928	3	3	3	3	4	4	27.26	1	1	1	2	1	2	2	1	1	2	33.333	5	5	5	5	2	5	2	2	3	3	5	5	5	3	3	3	2	2	4	4	4	30.562	2	25	1	NA	NA	NA	NA	NA	NA	" "	"MEXICO"	"SPANISH"	6	41.307	1	1	1	1	16.286	1	5.964	1	60.113	291	2	3	3	3	3	2	3	3	2	3	3	2.5	2.5	3.8	4.1	3.85714285714286	4.42857142857143	4	1.6875	25	18	7	7	7	6	5.66666666666667	2	4	2	5.76190476190476	5.85714285714286	5.57142857142857	5.85714285714286
"12/20/15"	"12/20/15"	5.04	2	2	2	2	2	2	2	2	2	2	17.161	2	2	2	2	2	2	2	2	2	2	29.223	4	4	3	5	2	23.363	4	2	1	3	1	4	5	4	5	2	4	1	2	5	2	2	1	1	1	2	32.338	3	4	4	2	2	3	1	1	4	2	1	4	1	4	1	1	32.326	3	3	2	3	23.094	4	2	3	1	1	19.381	1	1	1	1	17.486	2	2	2	2	2	16.635	9	5	5	5	4	6	20.012	1	1	1	1	1	2	2	2	2	2	18.56	4	6	4	5	2	6	2	5	2	2	5	5	6	4	1	2	1	2	6	4	6	25.842	2	30	1	NA	NA	NA	NA	NA	NA	" "	"USA"	"English"	7	23.905	1	1	1	1	14.778	1	6.145	1	9.545	298	3	3	3	3	3	3	3	3	3	3	3	2.55	2.66666666666667	3.6	3.7	4.57142857142857	3.85714285714286	2.5	2.375	22	14	1	5	5	4	4	5	5	0	6.09523809523809	6.42857142857143	5.28571428571429	6.57142857142857
"12/19/15"	"12/19/15"	43.185	2	3	3	2	2	2	4	3	3	2	33.157	2	2	3	2	2	2	2	2	2	2	36.796	4	3	5	3	2	10.378	4	3	3	2	1	2	2	2	4	1	3	3	2	4	1	2	2	3	2	2	29.381	1	1	3	2	2	1	1	2	2	2	1	1	1	2	2	2	22.241	3	3	2	3	14.905	1	3	3	1	3	16.7	3	3	2	3	34.606	2	2	3	1	2	28.563	7	7	6	3	4	5	46.188	1	2	1	2	2	2	2	1	2	2	35.953	4	3	3	5	2	4	2	2	5	2	4	5	5	2	4	3	3	5	5	2	3	22.058	2	36	1	NA	NA	NA	NA	NA	NA	" "	"United States"	"English"	7	18.503	1	1	1	1	13.448	1	6.186	1	22.093	299	2	2	3	1	2	3	3	2	3	3	3	2.3	2.33333333333333	3.4	3.8	4	4.14285714285714	3.16666666666667	1.625	22	21	3	3	4	5	3.66666666666667	1	2	1	5.09523809523809	6	4.85714285714286	4.42857142857143
"12/23/15"	"12/23/15"	4.559	2	4	4	4	2	3	4	1	2	2	53.541	4	3	4	3	1	2	3	2	1	1	49.554	5	6	6	5	2	12.945	5	1	4	1	1	3	2	1	5	1	4	4	1	5	1	1	1	1	1	1	26.834	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	23.496	2	2	2	3	17.225	1	2	3	2	2	17.263	2	3	3	3	15.547	1	2	3	2	2	18.085	1	1	1	9	8	1	24.733	1	1	1	1	1	2	2	2	2	2	22.851	6	5	4	6	1	6	1	3	1	1	6	5	6	1	2	1	1	1	6	5	5	21.628	2	36	1	NA	NA	NA	NA	NA	NA	" "	"USA"	"English"	8	22.477	1	1	1	1	16.051	1	6.301	1	12.72	300	1	1	1	1	4	1	2	1	2	2	3	1.75	1	4.8	4.7	5	5	4	1	19	21	9	9	9	9	8.83333333333333	5	5	0	6.61904761904762	7.28571428571429	6	6.57142857142857
"12/20/15"	"12/20/15"	7.268	2	4	4	4	1	1	1	4	1	1	34.444	4	4	4	4	1	1	3	4	1	1	43.138	6	5	5	5	6	19.341	4	1	4	1	1	5	2	2	5	1	4	4	2	5	1	1	1	1	1	1	30.851	3	1	4	1	1	3	1	1	1	1	1	4	4	4	1	1	40.01	1	1	1	1	13.175	1	1	1	1	1	89.918	1	1	1	1	10.391	1	1	1	1	1	14.601	8	8	8	1	1	8	24.866	1	1	1	1	1	2	2	2	2	2	21.007	6	5	5	5	2	6	4	1	2	1	6	6	6	5	1	1	1	1	5	5	5	23.385	2	28	1	NA	NA	NA	NA	NA	NA	" "	"Brazil"	"Portuguese"	7	20.29	1	1	1	1	17.028	1	6.809	1	22.401	309	1	1	1	4	1	1	1	1	1	2	1	1.25	1	5.4	4.65	4.85714285714286	4.71428571428571	4.33333333333333	2	9	9	2	2	2	2	1.66666666666667	5	5	0	6.42857142857143	6.57142857142857	5.85714285714286	6.85714285714286
"12/22/15"	"12/22/15"	4.284	2	3	4	3	1	2	3	3	2	1	59.657	4	4	3	3	4	1	3	4	1	1	41.713	5	5	5	5	1	21.94	5	1	3	2	1	3	3	3	4	2	4	4	1	5	1	1	1	1	1	1	24.32	1	1	2	2	2	1	1	1	1	1	1	1	1	1	2	1	29.454	3	2	2	2	24.987	1	1	2	1	1	15.32	2	2	2	2	16.169	1	2	2	1	1	21.673	7	5	5	5	6	5	30.465	1	1	1	1	1	2	1	1	2	2	30.437	5	5	4	6	1	5	1	2	1	1	6	6	6	2	2	2	1	2	6	4	4	31.502	1	35	1	NA	NA	NA	NA	NA	NA	" "	"USA"	"English"	9	49.058	1	1	1	1	19.488	1	6.863	1	11.898	314	2	1	2	2	2	1	1	2	2	2	1	1.65	1.33333333333333	4.2	4.35	4.71428571428571	4.57142857142857	3.66666666666667	1.25	15	15	3	5	5	5	4.83333333333333	3	5	2	6.38095238095238	7	5.85714285714286	6.28571428571429
"12/21/15"	"12/21/15"	57.759	2	2	2	2	3	2	2	3	3	3	35.698	2	2	2	2	2	2	2	2	2	2	77.445	5	4	4	5	3	79.262	4	4	1	2	1	3	5	3	3	2	3	2	4	3	3	3	3	2	2	2	30.438	3	2	4	2	1	3	1	2	1	1	2	2	1	2	1	1	41.853	3	3	3	2	23.527	2	1	4	1	1	18.362	3	3	2	1	30.377	1	1	1	1	1	17.241	6	5	5	5	4	5	96.273	1	1	1	1	1	1	1	1	2	1	35.429	4	3	4	3	4	4	3	3	4	4	3	4	3	5	3	4	4	4	3	3	4	114.109	2	38	1	NA	NA	NA	NA	NA	NA	" "	"usa"	"english"	7	77.733	1	1	1	1	16.604	1	6.934	1	91.752	316	3	3	3	3	2	3	3	3	3	3	3	2.65	2.66666666666667	4.2	3.05	3.85714285714286	3	2.16666666666667	1.8125	20	14	4	5	5	5	4.66666666666667	1	5	4	4.66666666666667	4.57142857142857	4.42857142857143	5
"12/22/15"	"12/22/15"	6.695	4	4	4	3	4	4	2	1	4	3	56.716	2	2	2	2	1	3	2	2	1	1	59.67	3	3	3	4	1	25.898	3	2	1	2	1	3	5	4	5	1	3	1	2	5	1	5	3	1	2	4	40.478	3	3	4	3	3	3	2	3	3	3	3	3	3	4	3	2	47.74	3	3	3	1	42.401	3	2	4	2	1	45.771	3	3	3	2	19.899	1	2	4	1	1	27.359	2	2	3	9	9	2	32.203	1	1	1	1	1	1	1	1	1	1	23.196	3	4	2	4	4	3	2	6	4	5	5	5	5	4	5	3	5	4	6	3	3	33.46	2	33	1	NA	NA	NA	NA	NA	NA	" "	"US"	"ENGLISH"	5	37.529	1	1	1	1	25.399	1	7.084	1	12.558	322	1	1	2	3	4	3	3	3	3	3	3	2.7	1.5	2.8	3.3	4.42857142857143	3.57142857142857	1.66666666666667	3	22	20	8	8	7	8	8.16666666666667	0	5	5	4.71428571428571	5.42857142857143	4.42857142857143	4.28571428571429
"12/19/15"	"12/19/15"	7.768	2	3	3	3	2	2	3	3	1	2	34.906	2	3	3	2	1	2	4	3	1	1	47.089	6	6	6	6	6	285.747	4	3	1	3	4	3	5	4	3	2	4	3	4	3	2	2	4	3	2	2	57.903	2	3	4	2	2	3	1	2	3	1	1	1	2	2	1	1	44.643	3	3	3	3	23.528	1	1	1	1	1	19.57	1	1	1	1	10.487	1	1	1	1	1	10.371	6	5	4	5	7	5	41.671	1	1	1	1	1	1	2	2	2	2	327.537	5	5	5	3	3	5	4	2	3	3	4	5	5	6	3	2	2	2	4	5	5	68.927	2	31	1	NA	NA	NA	NA	NA	NA	" "	"united states"	"english"	2	31.472	2	2	1	1	36.996	1	7.146	1	38.049	323	2	2	2	2	2	3	2	2	3	1	2	1.85	1.83333333333333	6	2.95	3.14285714285714	3	2.66666666666667	1.9375	17	9	4	5	6	5	5.33333333333333	4	5	1	5.57142857142857	5.42857142857143	5.28571428571429	6
"12/23/15"	"12/23/15"	9.049	1	3	4	3	2	2	2	3	2	1	65.61	3	3	4	3	2	2	2	3	1	1	56.907	6	6	6	7	5	29.749	4	2	4	1	1	3	1	2	3	1	4	4	2	4	2	2	3	1	1	2	50.778	2	2	1	1	2	1	1	1	2	1	1	2	1	2	1	1	27.959	3	3	2	2	26.348	2	2	3	2	2	25.136	2	2	2	3	19.884	1	2	3	2	2	22.097	6	8	8	3	5	7	37.201	1	1	1	1	1	2	2	1	2	1	35.99	2	4	4	5	2	5	3	2	2	4	5	4	4	1	1	4	1	2	5	5	5	28.232	2	26	1	NA	NA	NA	NA	NA	NA	" "	"Colombia"	"English"	8	18.421	1	1	1	1	25.679	1	7.286	1	24.099	328	2	1	2	3	2	2	2	1	2	3	2	1.8	1.5	6	4.15	4.42857142857143	4	4	1.375	21	19	4	2	2	3	3.16666666666667	3	5	2	5.71428571428571	5	6	6.14285714285714
"12/23/15"	"12/23/15"	8.173	2	2	2	1	2	2	2	3	2	2	46.533	2	3	4	2	3	2	4	3	3	2	54.11	1	1	1	1	1	22.828	3	1	1	1	1	3	5	4	5	2	2	1	1	5	2	4	1	1	4	1	36.917	5	2	5	5	5	5	5	5	5	5	1	5	1	5	5	5	348.415	2	2	2	2	21.704	2	2	3	1	1	26.091	2	2	2	2	20.14	2	2	2	2	1	25.321	5	3	4	5	2	5	29.473	1	2	1	2	1	2	1	1	1	1	33.043	6	2	2	6	6	4	1	5	5	1	4	5	6	6	4	1	5	6	6	1	4	33.327	2	53	1	NA	NA	NA	NA	NA	NA	" "	"United States"	"English"	8	27.773	1	1	1	1	20.419	1	7.489	1	7.514	333	3	3	4	3	2	3	2	1	3	1	2	2.35	3	1	3.5	4.28571428571429	4.28571428571429	1.66666666666667	4.3125	17	17	5	7	6	5	5	-1	3	4	5.14285714285714	7.28571428571429	3.85714285714286	4.28571428571429
"12/20/15"	"12/20/15"	8.814	2	2	2	1	2	2	2	2	2	3	92.449	2	1	2	2	2	2	2	2	3	3	46.421	2	5	3	3	2	36.881	2	3	2	2	2	3	4	3	3	3	3	3	3	3	2	2	4	3	5	4	47.3	3	2	3	3	3	3	3	3	4	3	2	1	2	2	2	2	40.423	3	3	3	2	33.352	1	1	2	1	1	27.905	1	1	1	1	21.65	1	1	1	1	1	24.28	4	5	5	5	3	3	29.134	2	2	2	2	2	1	1	1	2	2	122.838	3	3	2	5	4	3	3	3	3	3	2	3	2	2	5	5	6	5	5	2	3	50.308	2	21	1	NA	NA	NA	NA	NA	NA	" "	"usa"	"english"	8	45.373	1	1	1	1	19.227	1	7.577	1	8.141	338	3	3	4	3	3	3	4	3	3	3	3	2.8	3.16666666666667	3	2.85	2.85714285714286	2.85714285714286	2.83333333333333	2.5625	17	9	6	5	5	7	5.16666666666667	-3	0	3	4.38095238095238	4.85714285714286	4.28571428571429	4
