"V8"	"V9"	"T2_3"	"UCLA_1_1"	"UCLA_1_2"	"UCLA_1_3"	"UCLA_1_4"	"UCLA_1_5"	"UCLA_1_6"	"UCLA_1_7"	"UCLA_1_8"	"UCLA_1_9"	"UCLA_1_10"	"T3_3"	"UCLA_2_1"	"UCLA_2_2"	"UCLA_2_3"	"UCLA_2_4"	"UCLA_2_5"	"UCLA_2_6"	"UCLA_2_7"	"UCLA_2_8"	"UCLA_2_9"	"UCLA_2_10"	"T4_3"	"SLWS_1"	"SLWS_2"	"SLWS_3"	"SLWS_4"	"SLWS_5"	"T5_3"	"SE_1_1"	"SE_1_2"	"SE_1_3"	"SE_1_4"	"SE_1_5"	"SE_1_6"	"SE_1_7"	"SE_1_8"	"SE_1_9"	"SE_1_10"	"SE_2_1"	"SE_2_2"	"SE_2_3"	"SE_2_4"	"SE_2_5"	"SE_2_6"	"SE_2_7"	"SE_2_8"	"SE_2_9"	"SE_2_10"	"T6_3"	"Mood_1"	"Mood_2"	"Mood_3"	"Mood_4"	"Mood_5"	"Mood_6"	"Mood_7"	"Mood_8"	"Mood_9"	"Mood_10"	"Mood_11"	"Mood_12"	"Mood_13"	"Mood_14"	"Mood_15"	"Mood_16"	"T7_3"	"Disc_1"	"Disc_2"	"Disc_3"	"Disc_4"	"T8_3"	"Disc_5"	"Disc_6"	"Disc_7"	"Disc_8"	"Disc_9"	"T9_3"	"DiscR_1"	"DiscR_2"	"DiscR_3"	"DiscR_4"	"T10_3"	"DiscR_5"	"DiscR_6"	"DiscR_7"	"DiscR_8"	"DiscR_9"	"T11_3"	"EIS_1"	"EIS_2"	"EIS_3"	"EIS_4"	"EIS_5"	"EIS_6"	"T12_3"	"Well_B_1"	"Well_B_2"	"Well_B_3"	"Well_B_4"	"Well_B_5"	"Well_B_6"	"Well_B_7"	"Well_B_8"	"Well_B_9"	"Well_B_10"	"T13_3"	"Rau_1"	"Rem_2"	"Rsa_6"	"Rau_7"	"Rem_8"	"Rsa_12"	"Rau_13"	"Rem_14"	"Rsa_18"	"Rau_19"	"Rem_20"	"Rsa_24"	"Rau_25"	"Rem_26"	"Rsa_30"	"Rau_31"	"Rem_32"	"Rsa_36"	"Rau_37"	"Rem_38"	"Rsa_42"	"T14_3"	"Sex"	"Age"	"Ethn_1"	"Ethn_2"	"Ethn_3"	"Ethn_4"	"Ethn_5"	"Ethn_6"	"Ethn_7"	"Ethn_7_TEXT"	"Cntry_Orig"	"Prim_Lang"	"Pol_Ori"	"T15_3"	"Interr"	"Distr"	"Privacy"	"Scrn_Size"	"T16_3"	"Debr"	"T17_3"	"end"	"T18_3"	"Subject"	"UCLA_1_1.rev"	"UCLA_1_5.rev"	"UCLA_1_6.rev"	"UCLA_1_9.rev"	"UCLA_1_10.rev"	"UCLA_2_5.rev"	"UCLA_2_6.rev"	"UCLA_2_9.rev"	"UCLA_2_10.rev"	"UCLA_total"	"SWLS_total"	"SE_total"	"SE_perf"	"SE_social"	"SE_appear"	"Mood_total"	"PD_general"	"PD_race"	"EI_total"	"WellB_total"	"WellB_PA"	"WellB_NA"	"WellR_total"	"WellR_auto"	"WellR_envir"	"WellR_accept"
"12/19/15"	"12/19/15"	2.465	2	3	3	3	2	3	2	3	2	2	31.579	3	3	3	3	2	2	2	3	2	2	61.671	6	5	6	6	6	11.5	4	3	2	3	3	4	3	2	4	2	3	2	1	3	2	2	4	3	2	3	29.372	2	1	3	2	3	3	1	3	2	2	3	3	2	4	3	2	47.61	2	2	3	3	14.645	3	3	2	3	2	12.391	2	3	2	3	10.346	2	2	3	1	1	14.068	6	4	6	3	3	6	17.062	1	1	1	2	2	2	1	1	2	2	17.943	5	5	4	4	4	5	3	3	3	2	5	5	5	3	2	2	5	2	4	4	5	14.48	1	38	NA	1	NA	NA	NA	NA	NA	" "	"usa"	"english"	9	21.297	1	1	1	1	9.044	1	3.536	1	12.041	187	3	3	2	3	3	3	3	3	3	2.85	5.8	3.35	3.42857142857143	3.57142857142857	3	2.4375	23	19	4	1	3	2	5.71428571428571	5.85714285714286	5.28571428571429	6
"12/19/15"	"12/19/15"	6.792	3	1	2	1	2	3	2	2	3	3	55.969	2	2	1	1	4	3	1	1	3	3	45.269	1	6	1	2	2	19.606	1	5	2	4	3	1	4	5	2	5	1	2	5	1	5	3	4	3	5	5	36.312	4	3	5	5	5	5	5	4	3	5	3	5	3	4	5	5	42.614	3	3	2	3	18.152	2	3	3	3	3	13.841	3	3	2	3	11.939	3	3	3	3	3	27.311	1	1	1	9	9	1	22.874	1	2	2	2	2	1	1	1	1	2	28.442	1	1	1	5	6	1	6	6	6	2	1	1	3	6	6	4	5	4	5	2	1	32.977	2	21	NA	1	NA	NA	NA	NA	NA	" "	"United States"	"English"	8	31.303	1	1	1	1	16.855	1	3.677	1	14.433	196	2	3	2	2	2	1	2	2	2	1.7	2.4	1.6	1.85714285714286	1.14285714285714	1.83333333333333	4.3125	25	26	9	-3	1	4	3.47619047619048	4.57142857142857	3.28571428571429	2.57142857142857
"12/19/15"	"12/19/15"	7.492	3	2	2	3	3	1	2	2	3	2	31.278	2	3	2	3	2	2	2	3	2	2	34.52	3	3	4	3	3	14.291	3	4	2	4	1	3	5	4	4	3	3	2	4	3	3	3	4	2	2	3	23.826	4	1	3	2	2	2	2	2	1	2	1	2	1	2	1	1	29.599	4	4	4	2	21.347	1	1	2	2	2	15.792	1	1	1	1	9.733	1	1	1	1	1	9.884	6	6	8	4	2	6	21.873	1	2	1	2	2	1	1	1	1	2	22.157	4	4	3	3	5	4	4	3	4	3	4	5	4	5	3	3	3	5	5	3	3	34.14	2	26	NA	1	NA	NA	NA	NA	NA	" "	"USA"	"English"	7	17.979	1	1	1	1	8.823	1	3.717	1	11.084	199	2	2	4	2	3	3	3	3	3	2.55	3.2	2.8	3.57142857142857	2.42857142857143	2.33333333333333	1.8125	22	9	3.33333333333333	-2	2	4	4.95238095238095	5.14285714285714	5	4.71428571428571
"12/19/15"	"12/19/15"	6.258	2	4	4	4	2	2	4	4	2	1	23.325	2	4	4	4	2	1	3	3	1	1	34.093	5	5	5	4	2	12.457	4	2	2	1	1	4	4	4	4	2	3	3	2	4	1	2	4	1	1	2	21.754	1	2	4	1	1	1	1	2	1	3	1	1	1	2	1	3	20.183	1	2	2	1	13.001	1	1	3	1	1	11.272	1	1	1	1	7.967	1	1	1	1	1	9.508	6	7	7	4	3	6	25.607	1	1	1	2	1	2	2	1	2	2	17.493	5	4	4	6	2	5	4	3	3	1	5	6	6	3	4	1	2	3	5	4	4	20.425	2	49	NA	1	NA	NA	NA	NA	NA	" "	"USA"	"USA"	9	18.223	1	1	1	1	10.513	1	3.758	1	115.292	201	3	3	3	3	4	3	4	4	4	3.55	4.2	3.75	4.57142857142857	3.57142857142857	3	1.625	13	9	3.5	3	4	1	5.80952380952381	6.57142857142857	5.28571428571429	5.57142857142857
"12/19/15"	"12/19/15"	14.091	1	3	4	3	1	1	4	4	2	1	19.47	3	4	4	3	1	1	3	4	1	1	18.667	7	7	7	7	7	22.188	4	1	4	1	1	4	2	2	5	2	4	4	3	4	2	3	2	2	2	2	18.056	2	2	3	2	2	2	1	2	2	2	1	2	1	2	2	2	19.255	2	2	3	1	88.052	1	1	3	1	1	21.209	1	1	1	1	16.335	1	1	1	1	1	13.514	7	7	6	5	3	5	21.447	1	1	1	1	1	2	2	2	2	1	17.354	1	6	6	1	2	5	3	2	1	1	6	5	6	1	6	1	1	4	6	6	6	45.541	2	42	NA	1	NA	NA	NA	NA	NA	" "	"USA"	"English"	9	15.636	1	1	1	1	16.324	1	3.77	1	11.062	203	4	4	4	3	4	4	4	4	4	3.7	7	4.1	4.42857142857143	4	3.83333333333333	1.875	15	9	3.83333333333333	4	5	1	6	5.57142857142857	6.57142857142857	5.85714285714286
"12/19/15"	"12/19/15"	5.284	2	2	3	2	3	2	4	2	3	3	38.1	3	2	3	2	2	3	1	2	2	2	31.145	4	5	5	4	5	18.414	4	2	3	2	1	3	2	2	4	2	3	3	2	4	2	2	1	1	2	1	28.978	3	2	4	2	2	1	2	1	1	3	1	1	1	2	2	1	25.382	3	3	2	1	18.176	2	2	4	2	2	13.152	2	2	2	1	8.948	2	2	2	2	2	12.997	4	5	6	6	4	6	19.645	1	2	2	2	1	2	1	1	1	2	21.861	5	4	4	4	4	3	2	3	5	2	4	5	5	4	4	2	3	5	5	4	4	21.853	1	38	NA	1	NA	NA	NA	NA	NA	" "	"United States"	"English"	5	24.392	1	1	1	1	14.118	1	3.815	1	4.692	205	3	2	3	2	2	3	2	3	3	2.45	4.6	4	4.28571428571429	4.28571428571429	3.33333333333333	1.8125	21	17	4.83333333333333	-1	2	3	5.28571428571429	6.14285714285714	5.14285714285714	4.57142857142857
"12/19/15"	"12/19/15"	3.387	2	3	4	3	2	2	4	2	2	3	44.712	2	3	3	3	2	2	2	1	2	2	39.35	2	2	2	2	2	14.46	1	3	1	3	1	3	5	5	2	4	1	1	4	1	4	4	4	4	3	3	27.053	3	3	1	3	1	1	1	1	1	1	1	1	1	1	1	1	19.803	2	2	2	3	28.283	1	1	1	3	1	20.947	1	1	1	1	16.265	1	1	1	1	1	14.442	4	4	4	4	4	4	22.164	1	2	2	2	2	1	2	1	2	2	21.072	4	4	2	3	3	2	3	3	3	3	3	4	2	3	3	3	3	2	2	3	3	25.28	2	35	NA	1	NA	NA	NA	NA	NA	" "	"USA"	"English"	4	22.433	1	1	1	1	18.772	1	3.817	1	4.555	207	3	3	3	3	2	3	3	3	3	2.8	2	2.05	2.42857142857143	2.14285714285714	1.5	1.375	16	9	5.33333333333333	-1	1	2	4.71428571428571	4.57142857142857	4.85714285714286	4.71428571428571
"12/19/15"	"12/19/15"	22.606	2	2	3	2	1	1	4	4	1	1	33.821	4	4	4	2	2	4	3	4	1	1	43.016	2	2	5	5	1	13.972	4	3	3	1	1	2	2	2	4	1	4	3	3	4	2	2	4	1	4	3	48.603	1	2	1	2	1	1	1	1	2	1	1	1	1	1	1	1	43.995	2	2	2	5	25.065	1	3	5	1	1	25.028	1	1	1	1	11.74	1	1	4	1	1	20.262	3	3	3	6	6	3	25.757	1	1	1	2	1	2	2	1	2	2	22.073	2	5	2	5	2	4	4	2	5	2	5	5	5	2	5	5	2	2	5	4	5	24.343	2	38	NA	1	NA	NA	NA	NA	NA	" "	"USA"	"English"	3	31.911	1	1	1	1	12.865	1	3.957	1	4.643	212	3	4	4	4	4	3	1	4	4	3.35	3	3.65	4.14285714285714	3.42857142857143	3.33333333333333	1.1875	22	12	6.66666666666667	3	4	1	5.23809523809524	5.14285714285714	5.71428571428571	4.85714285714286
"12/19/15"	"12/19/15"	13.703	2	2	3	3	3	2	2	2	3	3	22.755	2	2	3	3	4	4	2	2	2	3	63.001	5	5	4	6	4	25.761	3	3	4	4	3	3	4	4	4	4	3	3	4	4	4	4	4	2	2	3	17.592	3	4	4	3	3	3	4	4	4	3	3	4	2	2	2	2	33.889	4	3	4	4	19.886	5	4	4	4	5	18.432	4	4	5	4	13.255	1	3	5	5	2	21.723	5	6	4	4	7	7	18.821	1	1	1	1	2	2	2	1	1	1	18.358	4	3	4	5	4	4	5	4	3	3	4	5	5	3	2	4	5	3	4	4	5	19.536	2	35	NA	1	NA	NA	NA	NA	NA	" "	"1980"	"ENGLISH"	4	24.877	1	1	1	1	19.404	1	4.06	1	19.297	217	3	2	3	2	2	1	1	3	2	2.25	4.8	2.85	3.42857142857143	2.28571428571429	2.83333333333333	3.125	37	33	4.83333333333333	1	4	3	5.19047619047619	5.14285714285714	4.71428571428571	5.71428571428571
"12/19/15"	"12/19/15"	2.716	1	4	4	4	1	1	4	4	1	1	27.34	4	4	4	4	1	1	4	4	1	1	28.932	7	7	7	7	7	15.06	5	1	5	1	1	3	1	1	5	1	5	5	1	5	1	1	5	1	1	1	188.62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	17.585	1	1	1	1	14.118	1	1	1	1	1	21.778	1	1	1	1	10.456	1	1	1	1	1	13.173	9	9	9	1	1	9	33.494	1	2	1	1	1	1	2	2	2	2	18.746	3	6	6	1	1	6	1	1	6	6	6	6	6	1	1	1	1	1	1	6	6	21.252	2	30	NA	1	NA	NA	NA	NA	NA	" "	"US"	"English"	9	23.764	1	1	1	1	12.566	1	4.066	1	7.528	219	4	4	4	4	4	4	4	4	4	4	7	4.7	5	4.42857142857143	4.66666666666667	1	9	9	1	3	4	1	5.95238095238095	4.71428571428571	6.57142857142857	6.57142857142857
"12/19/15"	"12/19/15"	4.889	2	1	2	1	4	2	3	4	2	3	32.441	3	2	2	2	4	3	4	1	2	3	28.406	2	2	3	1	2	18.121	3	1	1	1	1	3	5	4	4	3	2	1	1	5	1	5	1	1	1	1	21.282	1	1	4	2	2	1	1	1	3	2	2	1	1	1	2	1	29.805	2	2	1	3	15.564	1	3	3	1	1	14.695	1	1	1	1	13.043	1	1	1	1	1	9.844	5	6	6	2	3	7	21.294	2	2	2	2	2	2	1	1	1	2	22.327	4	5	2	6	4	4	1	5	6	1	5	5	4	1	5	3	4	4	5	4	4	22.885	2	60	NA	1	NA	NA	NA	NA	NA	" "	"USA"	"English"	7	26.979	1	1	1	1	19.848	1	4.17	1	6.467	222	3	1	3	3	2	1	2	3	2	2.25	2	3.55	4.57142857142857	4.28571428571429	1.5	1.625	17	9	3.5	-3	0	3	5.33333333333333	6.28571428571429	5.42857142857143	4.28571428571429
"12/19/15"	"12/19/15"	4.519	2	3	3	3	2	2	3	3	2	2	19.692	3	3	3	3	2	2	3	3	2	2	20.036	6	6	6	6	6	8.407	4	1	3	1	1	3	3	2	4	1	4	2	1	4	1	2	1	1	1	1	19.617	2	1	2	1	1	2	1	2	1	1	1	2	1	2	1	1	21.56	3	3	3	3	16.063	4	3	4	3	2	15.404	2	2	2	2	13.149	2	2	2	2	2	13.528	6	6	6	2	2	6	25.409	1	1	1	1	1	2	2	2	2	2	10.648	5	5	5	6	2	5	2	2	3	2	5	5	5	2	2	2	2	2	6	5	5	20.941	1	45	NA	1	NA	NA	NA	NA	NA	" "	"USA"	"English"	5	16.308	1	1	1	1	11.629	1	4.173	1	5.29	223	3	3	3	3	3	3	3	3	3	3	6	4.25	4.57142857142857	4.85714285714286	3.16666666666667	1.375	28	18	3.33333333333333	5	5	0	6.19047619047619	6.57142857142857	5.85714285714286	6.14285714285714
"12/19/15"	"12/19/15"	31.836	2	2	3	2	2	2	3	3	2	2	125.396	2	3	2	2	2	2	3	3	2	2	51.037	5	3	5	5	5	27.41	4	4	1	2	2	4	1	5	4	3	4	1	4	4	3	5	5	1	2	5	35.626	3	1	4	3	3	3	2	3	1	2	1	2	1	3	1	1	41.209	2	2	2	2	63.661	1	1	1	1	1	33.07	1	1	1	1	31.194	1	1	1	1	1	27.226	6	7	7	7	5	7	52.286	1	1	1	1	1	2	2	2	2	2	53.438	5	4	4	4	5	5	6	1	2	5	4	4	4	5	3	3	4	4	4	4	3	33.746	2	62	NA	1	NA	NA	NA	NA	NA	" "	"USA"	"English"	8	31.891	1	1	1	1	33.625	1	4.233	1	8.413	226	3	3	3	3	3	3	3	3	3	2.75	4.6	2.9	4.14285714285714	1.85714285714286	2.66666666666667	2.125	13	9	4.16666666666667	5	5	0	5.09523809523809	4.71428571428571	5.28571428571429	5.28571428571429
"12/19/15"	"12/19/15"	4.363	2	3	4	3	1	2	3	3	2	2	124.098	3	3	3	3	2	2	2	3	2	2	33.287	5	5	5	6	3	54.407	3	3	3	2	1	3	2	3	3	2	3	3	3	4	2	2	3	2	2	2	254.69	1	1	2	2	2	1	1	2	2	2	1	1	1	2	2	1	27.008	3	3	3	2	25.316	1	1	3	1	2	40.221	1	1	1	1	20.181	1	1	1	1	1	43.876	6	5	5	4	5	5	31.398	1	1	1	2	1	2	1	1	1	2	24.564	4	5	5	4	4	5	4	3	5	3	4	5	5	4	3	5	3	3	5	5	5	43.395	1	31	NA	1	NA	NA	NA	NA	NA	" "	"USA"	"English"	3	39.499	1	1	1	1	19.42	1	5.001	1	6.741	253	3	4	3	3	3	3	3	3	3	3.05	4.8	3.55	3.85714285714286	3.42857142857143	3.33333333333333	1.5	19	9	4.66666666666667	1	4	3	5.38095238095238	5.14285714285714	5.42857142857143	5.57142857142857
"12/19/15"	"12/19/15"	4.008	1	2	3	3	2	1	2	3	2	2	77.036	3	3	3	3	3	2	2	3	2	2	57.355	6	6	6	6	6	20.431	5	2	3	2	1	4	2	5	5	1	4	2	2	5	1	1	4	1	1	1	42.711	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	29.788	2	2	2	1	29.89	4	1	3	1	1	32.635	1	1	1	1	19.878	1	1	1	1	1	17.815	8	8	9	7	2	8	36.707	1	1	1	1	1	2	2	1	2	2	50.227	5	5	5	6	2	6	2	2	2	4	6	5	6	2	1	2	1	1	5	6	6	35.577	1	44	NA	1	NA	NA	NA	NA	NA	" "	"United States"	"English"	7	47.733	1	1	1	1	18.229	1	5.189	1	19.557	259	4	3	4	3	3	2	3	3	3	2.9	6	4.1	4.85714285714286	3.71428571428571	3.66666666666667	1.375	17	9	2.66666666666667	4	5	1	6.47619047619048	6.28571428571429	6.28571428571429	6.85714285714286
"12/19/15"	"12/19/15"	11.629	2	3	2	2	3	2	3	3	3	2	48.404	3	3	2	2	2	3	2	2	3	3	36.878	5	5	5	6	3	38.56	4	2	3	2	1	3	3	2	4	1	4	4	1	4	1	2	1	2	3	2	31.17	2	2	4	2	2	2	2	2	2	3	1	1	2	4	3	1	28.849	2	2	1	3	16.512	3	4	3	2	1	18.726	1	1	1	1	12.592	1	1	1	1	1	12.73	4	6	6	3	6	5	24.595	2	2	2	2	1	1	2	1	1	2	24.018	5	4	3	5	5	4	1	5	4	2	3	4	5	5	3	2	4	2	6	5	4	23.12	1	48	NA	1	NA	NA	NA	NA	NA	" "	"usa"	"english"	3	22.985	1	1	1	1	17.402	1	5.214	1	11.646	261	3	2	3	2	3	3	2	2	2	2.45	4.8	4.05	4	4.57142857142857	3.5	2.1875	21	9	4.66666666666667	-2	1	3	5.47619047619048	6.57142857142857	4.71428571428571	5.14285714285714
"12/19/15"	"12/19/15"	7.25	2	3	3	3	2	2	3	3	2	2	25.796	3	3	3	3	2	2	2	3	2	2	20.828	5	5	5	5	2	14.599	4	2	3	2	2	4	2	3	3	2	4	4	3	3	2	2	3	2	2	2	35.863	2	1	2	2	1	1	1	1	2	1	1	2	1	2	1	1	27.283	3	2	3	2	17.802	3	2	3	3	2	22.077	3	3	2	1	20.12	3	2	2	2	2	17.585	7	7	7	6	5	6	29.601	1	1	1	1	1	1	2	1	2	2	23.323	5	5	5	5	4	5	3	3	4	4	5	5	5	2	2	2	2	2	4	4	4	20.367	2	36	NA	1	NA	NA	NA	NA	NA	" "	"us"	"english"	3	19.213	1	1	1	1	13.589	1	5.265	1	15.405	264	3	3	3	3	3	3	3	3	3	2.95	4.4	3.7	3.71428571428571	3.57142857142857	3.83333333333333	1.375	23	20	4	3	5	2	5.80952380952381	5.71428571428571	5.85714285714286	5.85714285714286
"12/19/15"	"12/19/15"	17.357	2	2	3	2	4	3	3	2	2	3	57.063	2	4	2	2	2	3	2	2	1	2	45.281	5	5	5	3	3	16.376	3	4	4	3	2	2	1	3	4	2	4	4	3	4	2	2	4	2	4	3	36.311	2	3	3	3	4	2	3	3	5	3	3	2	4	4	4	2	54.617	1	1	1	2	20.219	1	1	1	1	1	13.077	1	1	1	1	9.091	1	1	1	1	1	9.573	4	5	5	8	7	6	24.841	1	1	1	2	2	2	1	1	1	2	31.74	1	4	4	6	3	4	4	5	5	2	5	6	6	4	5	2	5	3	6	2	4	26.257	2	30	NA	1	NA	NA	NA	NA	NA	" "	"United States"	"English"	8	32.046	1	1	1	1	16.393	1	5.38	1	5.328	269	3	1	2	3	2	3	2	4	3	2.45	4.2	3.4	3.42857142857143	3	3.83333333333333	3.125	10	9	5.83333333333333	0	3	3	5.04761904761905	5.85714285714286	4.28571428571429	5
"12/19/15"	"12/19/15"	7.741	2	3	3	3	1	2	3	3	2	2	353.966	3	3	3	3	2	2	2	3	2	2	24.255	7	6	6	6	5	13.852	4	3	2	2	1	4	4	4	3	3	4	3	3	4	2	3	2	1	2	3	22.488	3	1	3	2	2	1	1	1	3	1	1	3	1	5	1	1	24.086	2	3	3	3	24.18	1	2	3	3	2	12.901	1	2	1	2	15.266	1	2	2	1	1	12.127	7	7	6	2	2	5	20.273	1	1	1	2	1	1	2	1	2	2	20.687	1	4	4	2	5	4	4	2	4	4	5	5	5	5	1	1	1	4	4	4	4	22.915	2	21	NA	1	NA	NA	NA	NA	NA	" "	"United States"	"English"	9	20.678	1	1	1	1	15.561	1	5.48	1	4.036	272	3	4	3	3	3	3	3	3	3	3	6	3.45	4.14285714285714	3.14285714285714	3	1.875	22	13	3.16666666666667	2	4	2	5.28571428571429	4.71428571428571	5.71428571428571	5.42857142857143
"12/19/15"	"12/19/15"	5.02	2	2	2	1	2	2	3	3	3	3	37.509	2	2	2	2	2	2	2	2	3	3	36.192	2	2	2	2	2	81.194	2	3	3	4	2	2	3	4	2	4	3	3	3	4	4	4	4	2	5	5	34.291	3	3	4	3	3	4	4	4	5	5	4	3	3	3	3	4	32.095	6	6	4	6	24.298	2	2	6	5	5	84.538	5	5	5	5	187.754	1	4	5	4	4	146.201	3	3	3	7	7	3	34.467	1	1	1	2	2	2	1	1	1	1	22.72	4	3	3	5	5	2	5	4	4	2	4	4	4	4	5	5	5	5	4	4	4	43.653	1	28	NA	1	NA	NA	NA	NA	NA	" "	"usa"	"english"	7	91.682	1	2	2	1	14.153	1	5.573	1	5.696	277	3	3	3	2	2	3	3	2	2	2.3	2	2.5	2.71428571428571	2.14285714285714	2.66666666666667	3.625	42	38	7	-1	3	4	4.61904761904762	5	4.71428571428571	4.14285714285714
"12/19/15"	"12/19/15"	27.136	2	4	4	3	2	2	4	4	2	2	51.487	3	4	4	3	1	1	3	3	1	1	31.201	7	7	7	7	7	13.76	5	2	3	1	1	4	3	3	5	1	5	4	2	5	1	1	3	1	1	2	22.995	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	17.247	1	1	1	1	49.226	1	1	2	1	1	14.967	1	1	1	1	13.403	1	1	1	1	1	10.705	7	7	7	3	3	7	26.779	1	1	1	1	1	2	2	2	2	2	23.223	2	5	6	5	1	6	2	2	1	2	5	6	5	1	1	3	2	2	5	6	5	31.666	2	29	NA	1	NA	NA	NA	NA	NA	" "	"United States"	"English"	1	21.695	1	1	1	1	15.878	1	5.68	1	9.678	280	3	3	3	3	3	4	4	4	4	3.5	7	4.35	5	4	4	1.0625	10	9	3	5	5	0	6.23809523809524	5.71428571428571	6	7
"12/19/15"	"12/19/15"	1.289	2	2	3	3	2	3	2	2	2	3	6.83	3	3	2	3	3	2	1	2	3	3	6.494	4	3	2	3	4	6.788	3	2	4	3	3	2	3	3	4	4	3	2	3	4	3	4	3	2	3	4	12.741	1	1	2	1	1	1	2	1	1	1	2	1	1	1	1	1	14.66	3	4	3	4	7.626	3	2	3	1	1	8.237	2	1	1	2	13.071	2	1	2	1	2	11.814	3	2	3	2	1	3	18.781	2	2	1	1	2	1	1	2	1	1	7.714	4	3	4	3	2	3	2	4	3	4	3	2	3	2	3	3	2	3	3	2	3	8.565	2	34	NA	1	NA	NA	NA	NA	NA	" "	"USA"	"English"	8	23.599	1	1	1	1	6.406	1	5.808	1	260.343	283	3	3	2	3	2	2	3	2	2	2.4	3.2	3	3.42857142857143	2.85714285714286	2.66666666666667	1.1875	24	14	5.33333333333333	-2	2	4	4.71428571428571	4.85714285714286	4.57142857142857	4.71428571428571
"12/19/15"	"12/19/15"	8.838	1	3	2	2	3	2	2	1	3	3	53.094	2	2	2	2	3	3	1	2	3	1	52.539	3	3	3	3	2	20.427	4	3	3	3	1	3	3	3	2	3	3	3	3	3	2	2	3	3	3	3	30.398	4	3	5	2	2	2	2	2	2	2	2	2	2	2	2	2	21.712	5	5	5	4	21.495	1	1	6	1	1	18.402	5	5	1	5	17.556	1	1	1	1	1	19.341	3	3	3	8	8	3	29.854	1	2	2	2	2	2	1	2	1	1	30.864	5	5	2	2	6	2	6	6	6	5	3	3	3	5	5	3	6	6	4	4	4	33.686	1	30	NA	1	NA	NA	NA	NA	NA	" "	"usa"	"english"	5	34.686	1	1	1	1	19.297	1	5.818	1	4.354	284	4	2	3	2	2	2	2	2	4	2.2	2.8	3.2	3.28571428571429	3.14285714285714	3.16666666666667	2.375	29	21	7.33333333333333	-2	1	3	4.04761904761905	4.28571428571429	4.42857142857143	3.42857142857143
"12/19/15"	"12/19/15"	2.386	2	2	2	2	2	2	2	2	2	2	17.987	2	2	2	2	2	2	2	2	2	2	21.633	6	6	6	6	6	22.112	5	4	3	4	1	3	2	3	4	2	4	3	3	3	2	2	4	1	4	2	82.819	2	2	1	1	1	2	1	1	3	1	1	1	1	1	1	1	23.66	5	5	2	3	23.528	4	2	4	2	2	28.001	2	2	2	2	14.336	4	2	2	2	2	14.212	7	5	8	1	1	8	32.209	1	1	1	1	1	1	2	1	2	2	28.495	5	6	6	3	2	6	4	3	6	3	6	6	6	1	1	2	1	1	3	6	6	25.45	2	21	NA	1	NA	NA	NA	NA	NA	" "	"America"	"English"	1	34.365	2	1	1	1	18.019	1	5.842	1	5.151	285	3	3	3	3	3	3	3	3	3	2.45	6	3.45	3.71428571428571	3.14285714285714	3.5	1.3125	29	20	2.33333333333333	3	5	2	6.14285714285714	5.42857142857143	6.42857142857143	6.57142857142857
"12/19/15"	"12/19/15"	14.347	2	4	4	4	2	2	4	3	2	2	75.222	4	4	4	4	2	2	3	3	1	1	28.062	7	7	7	7	7	18.872	5	1	3	1	1	3	2	3	4	1	5	3	1	5	1	1	5	1	1	1	29.841	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	22.319	1	1	3	1	12.165	1	1	1	1	1	11.315	1	1	3	1	9.037	1	1	1	1	1	7.058	7	7	7	3	3	7	18.852	1	2	1	2	1	2	2	1	2	2	26.991	6	6	5	5	1	6	4	1	1	6	6	6	5	1	1	1	1	1	6	6	6	16.228	1	36	NA	1	NA	NA	NA	NA	NA	" "	"United States"	"English"	8	20.89	1	1	1	1	10.129	1	6.119	1	5.255	296	3	3	3	3	3	3	3	4	4	3.5	7	4.3	4.85714285714286	4.14285714285714	3.83333333333333	1.125	11	11	3	2	3	1	6.52380952380952	5.85714285714286	6.57142857142857	7.14285714285714
"12/19/15"	"12/19/15"	6.867	2	3	3	2	2	3	2	2	3	2	57.208	3	4	4	3	1	2	1	2	1	1	48.617	4	3	5	5	3	23.676	3	1	1	2	1	3	5	4	4	3	2	1	2	3	1	3	3	2	1	2	35.545	2	1	2	1	2	1	1	2	1	1	1	1	1	1	1	1	36.168	2	2	2	2	25.391	2	2	3	2	1	28.112	2	2	2	2	16.87	2	2	2	2	2	12.896	6	6	6	4	3	6	29.9	2	2	1	2	2	2	1	2	2	2	44.945	4	4	3	5	2	4	3	2	5	3	4	4	4	4	5	4	3	4	5	4	4	35.767	2	66	NA	1	NA	NA	NA	NA	NA	" "	"USA"	"English"	2	29.17	1	1	1	1	19.284	1	6.46	1	64.403	303	3	3	2	2	3	4	3	4	4	2.85	4	3.25	4	3.71428571428571	1.83333333333333	1.25	18	18	3.83333333333333	0	1	1	4.95238095238095	5.42857142857143	5	4.42857142857143
