"V8"	"V9"	"T2_3"	"UCLA_1_1"	"UCLA_1_2"	"UCLA_1_3"	"UCLA_1_4"	"UCLA_1_5"	"UCLA_1_6"	"UCLA_1_7"	"UCLA_1_8"	"UCLA_1_9"	"UCLA_1_10"	"T3_3"	"UCLA_2_1"	"UCLA_2_2"	"UCLA_2_3"	"UCLA_2_4"	"UCLA_2_5"	"UCLA_2_6"	"UCLA_2_7"	"UCLA_2_8"	"UCLA_2_9"	"UCLA_2_10"	"T4_3"	"SLWS_1"	"SLWS_2"	"SLWS_3"	"SLWS_4"	"SLWS_5"	"T5_3"	"SE_1_1"	"SE_1_2"	"SE_1_3"	"SE_1_4"	"SE_1_5"	"SE_1_6"	"SE_1_7"	"SE_1_8"	"SE_1_9"	"SE_1_10"	"SE_2_1"	"SE_2_2"	"SE_2_3"	"SE_2_4"	"SE_2_5"	"SE_2_6"	"SE_2_7"	"SE_2_8"	"SE_2_9"	"SE_2_10"	"T6_3"	"Mood_1"	"Mood_2"	"Mood_3"	"Mood_4"	"Mood_5"	"Mood_6"	"Mood_7"	"Mood_8"	"Mood_9"	"Mood_10"	"Mood_11"	"Mood_12"	"Mood_13"	"Mood_14"	"Mood_15"	"Mood_16"	"T7_3"	"Disc_1"	"Disc_2"	"Disc_3"	"Disc_4"	"T8_3"	"Disc_5"	"Disc_6"	"Disc_7"	"Disc_8"	"Disc_9"	"T9_3"	"DiscR_1"	"DiscR_2"	"DiscR_3"	"DiscR_4"	"T10_3"	"DiscR_5"	"DiscR_6"	"DiscR_7"	"DiscR_8"	"DiscR_9"	"T11_3"	"EIS_1"	"EIS_2"	"EIS_3"	"EIS_4"	"EIS_5"	"EIS_6"	"T12_3"	"Well_B_1"	"Well_B_2"	"Well_B_3"	"Well_B_4"	"Well_B_5"	"Well_B_6"	"Well_B_7"	"Well_B_8"	"Well_B_9"	"Well_B_10"	"T13_3"	"Rau_1"	"Rem_2"	"Rsa_6"	"Rau_7"	"Rem_8"	"Rsa_12"	"Rau_13"	"Rem_14"	"Rsa_18"	"Rau_19"	"Rem_20"	"Rsa_24"	"Rau_25"	"Rem_26"	"Rsa_30"	"Rau_31"	"Rem_32"	"Rsa_36"	"Rau_37"	"Rem_38"	"Rsa_42"	"T14_3"	"Sex"	"Age"	"Ethn_1"	"Ethn_2"	"Ethn_3"	"Ethn_4"	"Ethn_5"	"Ethn_6"	"Ethn_7"	"Ethn_7_TEXT"	"Cntry_Orig"	"Prim_Lang"	"Pol_Ori"	"T15_3"	"Interr"	"Distr"	"Privacy"	"Scrn_Size"	"T16_3"	"Debr"	"T17_3"	"end"	"T18_3"	"Subject"	"UCLA_1_1.rev"	"UCLA_1_5.rev"	"UCLA_1_6.rev"	"UCLA_1_9.rev"	"UCLA_1_10.rev"	"UCLA_2_5.rev"	"UCLA_2_6.rev"	"UCLA_2_9.rev"	"UCLA_2_10.rev"	"UCLA_total"	"SWLS_total"	"SE_total"	"SE_perf"	"SE_social"	"SE_appear"	"Mood_total"	"PD_general"	"PD_race"	"EI_total"	"WellB_total"	"WellB_PA"	"WellB_NA"	"WellR_total"	"WellR_auto"	"WellR_envir"	"WellR_accept"
"12/21/15"	"12/21/15"	10.18	1	2	3	3	2	2	2	2	1	2	42.825	3	3	2	3	2	2	2	2	2	2	51.863	5	5	6	6	5	22.173	4	2	4	2	1	3	1	4	4	1	4	4	3	4	2	2	3	3	2	2	34.135	4	4	5	4	4	4	4	4	4	3	2	2	4	4	5	3	39.728	3	3	3	4	19.738	2	3	3	2	2	22.496	3	3	3	3	18.042	1	1	3	3	2	17.675	8	7	7	2	7	6	49.34	1	2	2	2	2	1	2	1	1	2	43.694	3	4	3	3	4	5	4	3	4	5	5	5	4	5	2	5	3	2	4	5	4	24.67	2	35	NA	NA	NA	1	NA	NA	NA	" "	"Indonesia"	"Indonesian"	4	17.388	1	1	1	1	18.489	1	4.576	1	11.227	240	4	3	3	4	3	3	3	3	3	2.8	5.4	3.85	4	3.57142857142857	4	3.75	25	22	3.5	-2	1	3	5.04761904761905	4.28571428571429	5.28571428571429	5.57142857142857
"12/23/15"	"12/23/15"	74.761	2	3	2	2	2	3	2	2	2	2	44.718	2	2	2	2	3	2	2	2	2	2	37.362	2	2	2	2	2	14.96	3	4	1	3	3	3	3	3	3	3	3	2	2	2	3	3	3	3	3	3	24.613	2	1	5	2	1	3	2	1	2	2	1	2	1	2	2	2	50.257	5	3	3	3	22.209	4	2	3	2	2	105.263	2	2	2	2	15.389	2	2	2	2	2	16.243	1	1	1	5	7	1	121.143	2	1	2	2	2	2	2	2	2	2	25.583	4	3	1	2	4	4	4	4	2	4	4	2	2	4	4	4	4	4	4	3	4	20.046	1	24	NA	NA	NA	1	NA	NA	NA	" "	"USA"	"English"	5	17.525	1	1	1	1	16.78	1	4.839	1	20.181	248	3	3	2	3	3	2	3	3	3	2.4	2	2.8	2.85714285714286	3	2.5	1.9375	27	18	8	1	1	0	4.42857142857143	4.28571428571429	4.57142857142857	4.42857142857143
"12/20/15"	"12/20/15"	2.282	2	4	4	3	2	2	3	3	1	2	48.105	3	3	2	2	1	2	2	3	1	1	23.524	6	7	6	7	6	11.579	4	3	3	2	1	3	3	2	4	1	4	4	3	4	2	2	2	1	1	2	36.982	2	1	2	2	1	2	1	1	2	1	1	1	1	1	1	2	18.255	2	2	2	2	14.853	1	2	3	1	1	10.903	1	1	1	1	7.842	1	1	1	1	1	8.47	7	6	6	4	4	6	19.284	1	1	1	1	1	2	2	1	2	2	12.984	4	5	5	4	2	6	3	3	2	3	5	5	4	3	2	2	2	2	4	5	4	15.958	2	32	NA	1	NA	1	NA	NA	NA	" "	"south korea"	"english"	7	22.976	1	1	1	2	9.425	1	5.037	1	4.744	254	3	3	3	4	3	4	3	4	4	3.15	6.4	3.95	4.42857142857143	3.85714285714286	3.5	1.375	16	9	3.83333333333333	4	5	1	5.76190476190476	5.42857142857143	5.57142857142857	6.28571428571429
"12/22/15"	"12/22/15"	5.173	2	2	3	2	2	2	2	3	3	3	129.869	3	4	3	3	2	2	2	3	2	2	89.308	6	6	6	6	6	41.775	4	3	4	2	2	2	2	4	4	4	4	4	2	4	2	2	4	1	1	1	45.989	2	1	2	2	2	2	2	2	1	1	2	2	2	2	2	2	61.977	3	3	3	3	31.64	2	2	1	1	1	88.18	1	2	3	2	40.101	2	2	2	1	1	34.16	6	6	5	4	6	6	59.41	1	1	1	1	1	2	2	2	2	2	138.056	4	4	4	4	4	5	2	2	3	5	4	4	4	4	5	2	4	4	5	5	5	17.901	1	33	NA	NA	NA	1	NA	NA	NA	" "	"India"	"Hindi"	7	38.92	1	1	1	1	59.51	1	5.208	1	20.883	260	3	3	3	2	2	3	3	3	3	2.75	6	3.7	4.28571428571429	3.14285714285714	3.66666666666667	1.8125	19	16	4.5	5	5	0	5.28571428571429	5.42857142857143	5.28571428571429	5.14285714285714
"12/23/15"	"12/23/15"	2.174	2	4	4	4	2	3	4	4	2	2	32.291	4	3	3	3	3	2	3	3	2	2	27.405	5	4	5	5	5	14.059	4	2	3	2	3	4	3	4	2	2	3	3	3	4	2	2	2	2	2	2	18.21	2	1	3	3	3	3	1	1	1	2	1	2	1	2	2	2	26.577	2	2	2	1	12.733	1	1	3	2	1	11.962	2	2	1	1	11.111	1	1	1	1	1	10.668	6	6	6	6	6	6	13.267	1	1	1	1	1	1	2	2	2	2	17.555	3	4	4	4	4	6	3	4	4	3	4	4	4	3	4	4	4	3	4	3	3	9.603	2	21	NA	NA	NA	1	NA	NA	NA	" "	"China"	"English"	7	18.196	1	1	1	1	11.722	1	5.509	1	4.679	274	3	3	2	3	3	2	3	3	3	3.2	4.8	3.5	3.57142857142857	3.57142857142857	3.33333333333333	1.875	15	11	4.66666666666667	4	5	1	5	5	4.85714285714286	5.14285714285714
"12/21/15"	"12/21/15"	3.367	2	2	3	3	3	2	4	4	2	2	61.131	3	3	3	3	1	1	4	4	1	1	37.545	2	2	4	5	2	27.039	4	4	2	2	1	3	4	3	3	2	3	2	2	4	2	3	2	2	2	2	36.978	4	2	4	2	2	4	2	4	4	4	4	4	2	4	2	3	44.824	5	5	3	3	25.401	2	2	3	4	3	23.066	3	3	2	3	19.734	1	1	1	3	1	29.122	3	1	1	8	7	2	25.224	1	2	2	2	1	2	2	1	2	1	31.483	6	6	3	6	4	5	3	4	6	1	3	4	6	4	5	1	4	5	2	2	3	29.114	2	40	NA	1	NA	1	NA	NA	NA	" "	"usa"	"english"	7	37.346	1	1	1	1	21.78	1	5.519	1	5.249	275	3	2	3	3	3	4	4	4	4	3.3	3	3.4	4	3.57142857142857	2.5	3.1875	30	18	8	0	2	2	5.09523809523809	6.42857142857143	4.71428571428571	4.14285714285714
"12/21/15"	"12/21/15"	4.484	1	4	4	4	1	2	3	2	2	2	38.225	3	3	3	3	3	3	3	3	3	3	17.275	6	6	6	5	6	15.196	4	4	4	2	2	4	1	1	4	2	4	4	3	4	1	1	1	1	1	1	28.411	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	21.573	6	1	1	2	21.791	1	1	2	2	1	13.23	2	2	2	2	12.165	1	1	1	1	1	11.29	7	7	5	3	3	4	23.643	1	1	1	1	1	1	2	2	2	2	24.046	5	5	5	5	2	4	2	2	2	2	5	5	5	2	2	2	2	2	2	2	2	18.046	1	26	NA	NA	NA	1	NA	NA	NA	" "	"USA"	"English"	7	16.108	1	1	1	1	16.31	1	5.741	1	8.243	281	4	4	3	3	3	2	2	2	2	3	5.8	4.25	4.28571428571429	4.14285714285714	4.33333333333333	1.125	17	13	3.83333333333333	4	5	1	5.66666666666667	5.85714285714286	5.42857142857143	5.71428571428571
"12/21/15"	"12/21/15"	2.061	1	2	4	2	2	2	3	2	1	2	55.464	3	2	3	2	1	2	3	2	1	1	52.869	5	5	6	5	4	24.898	4	2	4	1	1	4	1	2	5	1	4	4	2	5	1	1	2	1	1	1	24.283	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	28.758	2	2	2	2	24.972	1	1	1	1	1	19.011	1	1	1	1	14.169	1	1	1	1	1	9.851	7	7	7	3	2	7	23.035	1	1	1	2	1	2	2	1	2	2	32.958	6	5	5	4	2	5	3	2	2	3	5	5	5	3	3	2	2	2	3	5	5	26.662	2	27	NA	NA	NA	1	NA	NA	NA	" "	"USA"	"English"	4	21.372	1	1	1	1	10.702	1	5.794	1	15.416	282	4	3	3	4	3	4	3	4	4	3	5	4.55	4.85714285714286	4.42857142857143	4.33333333333333	1.125	13	9	2.83333333333333	3	4	1	5.85714285714286	5.71428571428571	5.71428571428571	6.14285714285714
"12/23/15"	"12/23/15"	4.041	1	3	2	3	2	2	3	4	1	2	40.924	2	3	3	3	1	2	3	3	1	1	42.07	6	6	6	6	2	15.415	4	3	2	3	2	3	3	3	3	2	4	3	3	4	1	1	3	1	1	3	21.808	3	2	2	2	1	2	1	2	2	1	2	2	2	2	1	1	27.387	3	3	2	3	14.369	1	2	4	1	2	20.953	3	4	3	1	15.469	2	1	1	1	1	12.895	7	7	7	2	3	4	18.059	1	1	1	1	1	1	2	1	2	1	17.944	4	4	4	4	2	4	4	2	4	4	4	4	4	2	2	2	2	2	2	4	4	19.144	2	27	NA	NA	NA	1	NA	NA	NA	" "	"USA"	"Englilsh"	8	15.179	1	1	1	1	13.379	1	5.974	1	3.661	292	4	3	3	4	3	4	3	4	4	3.2	5.2	3.6	4	3.42857142857143	3.33333333333333	1.75	21	17	3.33333333333333	2	5	3	5.23809523809524	4.85714285714286	5.42857142857143	5.42857142857143
"12/21/15"	"12/21/15"	3.25	2	2	3	2	3	3	4	1	2	2	47.753	2	2	1	3	3	1	2	1	2	2	39.841	2	4	3	2	2	20.62	4	5	2	3	1	3	3	3	4	3	3	3	5	5	1	2	5	1	3	5	29.888	5	4	5	4	2	5	1	3	5	2	4	1	3	4	4	1	41.206	6	6	4	5	23.662	2	3	5	3	3	20.379	4	4	2	5	25.829	2	3	5	4	3	22.427	6	4	5	5	9	5	20.889	1	1	1	2	2	1	1	1	1	1	25.062	2	3	3	1	6	4	6	4	3	4	5	6	5	6	4	6	4	5	3	2	4	23.778	2	31	NA	NA	NA	1	NA	NA	NA	" "	"USA"	"English"	7	17.318	1	1	1	1	16.689	1	6.702	1	4.98	306	3	2	2	3	3	2	4	3	3	2.4	2.6	3.1	4.14285714285714	2.14285714285714	3	3.3125	37	32	5.66666666666667	-2	3	5	4.38095238095238	3.57142857142857	4.57142857142857	5
"12/22/15"	"12/22/15"	4.457	2	2	2	1	2	2	2	1	2	3	40.248	2	2	1	2	3	3	2	2	2	2	33.823	5	3	3	5	3	16.917	3	4	3	3	4	3	3	3	3	2	4	4	4	3	3	3	4	4	3	4	23.965	2	1	2	3	3	3	1	2	1	1	1	2	2	2	1	2	30.41	2	2	1	2	26.502	1	1	2	1	1	14.333	1	1	1	1	16.512	1	1	1	1	1	9.652	7	6	7	6	6	5	18.44	1	1	1	2	1	2	1	1	1	2	24.094	4	5	5	5	5	5	5	5	5	5	5	3	4	3	5	5	5	5	3	4	4	23.814	1	22	NA	NA	NA	1	NA	NA	NA	" "	"Tiawan"	"Chinese"	5	20.341	1	1	1	1	13.085	1	6.82	1	11.058	310	3	3	3	3	2	2	2	3	3	2.15	3.8	2.85	2.71428571428571	2.57142857142857	3.33333333333333	1.8125	13	9	4.5	1	4	3	4.71428571428571	4.42857142857143	5.14285714285714	4.57142857142857
"12/19/15"	"12/19/15"	17.146	2	3	3	2	2	3	3	2	1	2	112.133	3	2	1	4	1	3	2	2	2	2	97.578	3	2	4	3	3	53.932	4	2	3	2	1	3	1	3	5	2	4	3	3	4	2	1	3	1	2	1	48.949	2	3	1	2	3	1	1	1	1	1	1	2	1	2	1	2	43.31	3	1	1	2	63.673	4	1	4	2	1	49.567	1	2	1	4	35.107	3	2	3	2	1	28.721	3	6	6	6	3	5	70.991	1	2	2	2	2	2	2	1	2	2	57.7	5	3	3	4	4	4	3	3	3	3	4	5	5	4	3	4	4	5	4	4	4	54.204	1	21	NA	NA	NA	1	NA	NA	NA	" "	"Pakistan"	"Ursu"	6	47.554	1	1	1	1	30.555	1	6.956	1	19.428	318	3	3	2	4	3	4	2	3	3	2.7	3	4	4.42857142857143	3.71428571428571	3.83333333333333	1.5625	19	19	4.83333333333333	0	1	1	5.09523809523809	5.42857142857143	4.85714285714286	5
"12/19/15"	"12/19/15"	3.877	2	2	3	3	2	2	2	2	2	2	48.507	2	2	2	2	2	2	2	2	2	2	42.031	2	3	2	1	2	16.137	3	3	1	2	1	1	3	3	4	2	2	1	3	3	1	2	3	1	2	2	28.086	2	1	3	3	3	2	2	2	2	3	3	2	2	3	2	2	39.649	3	4	3	3	15.501	2	2	4	2	2	17.056	3	3	3	3	14.317	1	1	3	2	2	17.222	5	6	6	3	3	7	27.893	2	2	2	2	2	2	2	1	2	1	27.78	4	3	2	4	5	3	4	2	6	3	4	3	4	5	5	2	4	5	4	1	2	27.22	2	24	NA	NA	NA	1	NA	NA	NA	" "	"USA"	"English"	6	21.668	1	1	1	1	17.825	1	7.176	1	12.828	325	3	3	3	3	3	3	3	3	3	2.55	2	3.25	4	3.57142857142857	2	2.3125	25	21	3.66666666666667	-2	0	2	4.42857142857143	5.28571428571429	4.57142857142857	3.42857142857143
"12/21/15"	"12/21/15"	13.23	1	3	2	2	1	1	2	2	1	2	73.288	2	3	3	3	2	2	1	2	1	1	51.371	5	6	6	5	3	38.604	4	4	3	2	1	4	4	4	4	3	4	4	3	4	3	3	4	4	4	4	34.361	2	1	3	1	1	1	1	2	3	1	1	3	1	3	1	1	38.72	2	1	2	1	40.626	1	1	3	1	1	37.981	2	2	2	1	25.918	1	1	2	1	1	22.535	8	7	7	3	3	7	42.994	1	1	1	1	1	1	1	2	2	2	40.742	5	5	5	5	3	5	3	2	3	5	6	5	5	3	1	4	3	2	6	5	6	35.977	2	35	NA	NA	NA	1	NA	NA	NA	" "	"USA"	"English"	6	45.006	1	1	1	1	26.545	1	7.323	1	17.319	330	4	4	4	4	3	3	3	4	4	2.9	5	3.1	3.57142857142857	2.42857142857143	3.33333333333333	1.625	13	13	2.83333333333333	3	5	2	5.95238095238095	5.57142857142857	5.85714285714286	6.42857142857143
"12/24/15"	"12/24/15"	18.555	2	2	2	2	3	2	2	3	1	2	52.024	3	2	2	2	2	3	3	1	3	3	45.141	3	3	4	5	5	28.089	5	3	4	1	1	2	1	1	4	1	4	4	2	5	1	1	2	1	1	1	28.909	1	2	4	2	2	1	2	1	3	2	1	1	1	2	1	1	30.966	4	4	2	2	26.771	1	1	3	2	1	23.276	1	1	1	1	15.204	1	1	1	2	1	14.12	6	5	5	5	5	5	28.837	1	1	1	2	1	2	1	1	1	1	36.106	5	5	4	5	4	5	2	4	4	3	5	5	5	4	4	3	3	2	5	3	3	27.892	2	27	NA	NA	NA	1	NA	NA	NA	" "	"South Korea"	"English"	9	36.082	1	1	1	1	27.044	1	7.521	1	18.189	334	3	2	3	4	3	3	2	2	2	2.4	4	4.45	4.85714285714286	4.42857142857143	4	1.6875	20	10	4.83333333333333	0	4	4	5.47619047619048	6	5.14285714285714	5.28571428571429
"12/21/15"	"12/21/15"	6.567	2	1	1	1	3	3	2	2	3	3	28.028	2	4	2	2	1	4	2	1	3	3	34.671	2	6	3	1	1	10.337	3	2	2	4	2	1	5	2	2	4	2	1	3	2	4	4	1	3	4	2	16.411	4	4	5	3	2	3	3	4	5	4	4	2	4	2	1	3	24.38	5	5	5	6	12.863	2	6	6	5	2	15.036	5	5	5	3	14.82	1	3	4	4	2	20.329	2	2	2	9	9	3	28.41	1	1	1	2	2	2	1	1	1	1	13.28	5	4	2	6	4	2	1	4	4	4	3	5	6	2	5	4	6	5	6	4	1	64.7	2	20	NA	NA	NA	1	NA	NA	NA	" "	"Usa"	"English"	8	22.735	1	1	1	1	8.325	1	7.542	1	4.049	335	3	2	2	2	2	4	1	2	2	2	2.6	2.55	2.57142857142857	3.42857142857143	1.5	3.3125	42	32	8.16666666666667	-1	3	4	4.90476190476191	6.28571428571429	4.71428571428571	3.71428571428571
"12/23/15"	"12/23/15"	10.287	4	4	4	1	1	4	4	1	4	4	50.31	1	1	1	1	1	1	1	1	1	1	20.449	1	1	1	7	1	20.395	4	4	1	1	1	1	5	3	5	2	4	4	2	3	3	5	5	5	5	5	21.827	1	2	4	3	2	2	2	2	2	2	2	2	2	2	2	2	26.377	6	6	6	6	14.259	6	6	6	6	2	18.152	6	6	6	6	12.427	6	6	6	6	6	11.484	8	6	1	1	9	1	27.268	1	1	1	1	1	1	1	1	1	1	14.106	3	4	1	1	6	1	2	6	1	2	1	1	2	6	6	6	6	6	6	6	6	30.336	1	32	NA	NA	NA	1	NA	NA	NA	" "	"India"	"American Sign Language"	9	30.727	1	1	1	1	19.434	1	7.616	1	6.287	340	1	4	1	1	1	4	4	4	4	2.2	2.2	2.7	3.42857142857143	2.57142857142857	2	2.125	50	54	5.66666666666667	0	5	5	4.14285714285714	4.57142857142857	4.14285714285714	3.71428571428571
"12/22/15"	"12/22/15"	3.056	1	3	3	2	2	2	3	3	2	2	34.247	3	3	3	3	3	3	3	3	3	3	19.155	6	6	6	6	2	16.349	4	3	3	2	1	4	3	3	3	3	3	3	3	3	3	2	2	2	2	2	15.436	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	22.553	1	1	1	1	14.581	2	1	1	1	1	30.869	1	1	1	1	12.558	1	1	3	1	1	14.917	7	7	6	2	6	6	17.307	1	1	1	1	1	2	2	2	2	2	22.338	2	5	4	4	4	4	4	2	4	4	5	5	4	2	2	2	2	2	4	4	4	17.044	1	31	NA	NA	NA	1	NA	NA	NA	" "	"USA"	"English"	9	22.55	1	1	1	1	14.877	1	7.764	1	11.091	342	4	3	3	3	3	2	2	2	2	2.8	5.2	3.5	3.85714285714286	3.28571428571429	3.33333333333333	1.125	10	11	3.66666666666667	5	5	0	5.47619047619048	4.85714285714286	6	5.57142857142857
"12/22/15"	"12/22/15"	12.319	2	3	2	2	3	2	2	2	2	2	44.341	3	3	3	3	3	3	3	3	3	3	22.058	6	6	6	6	5	15.908	4	2	4	2	2	4	2	4	4	2	4	4	2	4	2	2	3	2	2	2	26.347	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	20.179	3	3	3	3	16.696	3	3	3	3	3	19.483	3	3	2	3	15.175	3	3	3	3	3	12.201	7	7	7	7	7	7	17.968	1	1	1	2	1	2	2	2	2	2	23.411	5	5	5	5	5	5	5	5	5	5	5	5	5	5	2	5	5	5	5	5	5	12.773	1	34	NA	NA	NA	1	NA	NA	NA	" "	"India"	"Tamil"	5	26.567	1	1	1	1	29.174	1	8.094	1	17.828	351	3	2	3	3	3	2	2	2	2	2.55	5.8	3.85	4	3.57142857142857	4	2	27	26	4.33333333333333	4	4	0	5.14285714285714	5	5	5.42857142857143
"12/21/15"	"12/21/15"	8.71	2	3	3	3	3	3	2	2	3	3	76.646	2	2	2	2	2	3	1	2	3	3	48.162	2	2	2	2	2	25.077	2	4	4	4	1	1	1	3	2	3	3	4	3	4	4	1	4	4	5	4	41.456	2	3	3	3	3	2	4	3	4	4	3	2	3	3	4	4	52.932	6	6	3	6	36.652	2	2	6	6	2	36.463	6	6	2	6	25.31	1	2	6	6	2	28.226	2	8	6	8	7	3	44.712	2	2	1	2	1	1	2	1	1	1	48.152	4	4	3	4	5	1	4	2	6	4	2	2	4	5	6	5	6	6	6	1	1	46.504	2	30	NA	NA	NA	1	NA	NA	NA	" "	"Philippines"	"Filipino"	9	34.429	1	1	1	1	34.586	1	8.226	1	18.589	354	3	2	2	2	2	3	2	2	2	2.2	2	2.85	2.57142857142857	2.42857142857143	3.66666666666667	3.125	39	37	6	-2	2	4	3.95238095238095	5	4.14285714285714	2.71428571428571
"12/23/15"	"12/23/15"	9.534	1	2	3	3	2	2	2	1	1	2	54.963	3	2	2	3	2	2	3	2	2	2	40.835	5	6	5	6	7	30.843	5	1	4	1	1	5	1	1	5	1	5	5	2	5	1	1	2	2	1	1	32.19	4	3	5	3	3	3	1	2	4	1	1	1	1	2	1	1	45.371	3	2	1	3	28.996	1	1	2	2	1	21.735	1	1	1	1	11.495	1	1	1	1	1	14.057	6	6	5	5	8	4	34.789	1	1	1	1	1	1	1	1	1	1	26.135	4	5	6	5	2	6	2	3	1	2	5	6	6	5	1	4	3	1	5	6	5	39.592	2	33	NA	NA	NA	1	NA	NA	NA	" "	"United States"	"English"	8	21.741	1	1	1	1	17.2	1	8.249	1	23.208	355	4	3	3	4	3	3	3	3	3	2.75	5.8	4.8	4.85714285714286	4.71428571428571	4.83333333333333	2.25	16	9	5.33333333333333	0	5	5	6.14285714285714	6	5.28571428571429	7.14285714285714
"12/21/15"	"12/21/15"	2.699	1	2	4	2	1	1	2	2	1	2	67.643	3	3	2	3	1	1	3	3	1	1	47.209	6	7	6	5	6	31.2	4	4	3	4	2	4	1	3	4	2	4	3	5	4	2	2	4	2	2	4	52.929	2	3	4	1	3	4	2	2	3	2	1	3	1	4	2	3	65.394	3	3	2	1	38.469	1	2	3	3	1	24.464	1	3	1	1	31.898	1	2	1	3	1	22.922	8	7	8	2	2	8	32.78	1	1	1	2	1	2	1	1	2	2	39.889	3	5	5	2	2	5	6	1	2	5	6	5	4	5	1	3	2	2	5	5	5	35.3	1	21	NA	NA	NA	1	NA	NA	NA	" "	"USA"	"English"	3	23.291	1	1	1	1	17.861	1	8.74	1	16.008	362	4	4	4	4	3	4	4	4	4	3.2	6	3.35	3.71428571428571	2.57142857142857	3.83333333333333	2.5	19	14	2.16666666666667	2	4	2	5.47619047619048	4.28571428571429	5.71428571428571	6.42857142857143
"12/20/15"	"12/20/15"	3.324	3	1	1	2	2	3	2	3	3	3	37.049	2	2	2	2	3	3	2	2	3	3	31.447	2	3	3	3	1	11.454	2	3	1	3	3	1	4	4	2	4	2	1	2	2	3	4	2	2	3	3	25.584	3	2	4	2	2	2	2	3	2	3	1	4	2	4	1	2	35.613	4	4	3	3	25.937	2	2	5	2	3	11.824	3	3	2	2	29.416	1	1	1	2	1	12.294	4	4	4	5	5	4	17.74	1	2	1	2	2	1	1	1	1	2	34.989	3	2	2	3	3	2	5	4	5	4	3	2	3	4	4	4	4	5	3	3	3	16.624	1	26	NA	NA	NA	1	NA	NA	NA	" "	"KOREA"	"ENGLISH"	6	16.387	1	1	1	1	10.859	1	8.786	1	7.549	365	2	3	2	2	2	2	2	2	2	2	2.4	2.45	2.71428571428571	3	1.5	2.4375	28	16	5.66666666666667	-2	2	4	3.95238095238095	4.14285714285714	4.14285714285714	3.57142857142857
"12/22/15"	"12/22/15"	3.852	2	4	4	4	1	2	4	3	2	1	43.829	4	4	4	4	1	1	2	3	1	1	87.754	6	6	6	6	6	14.158	4	1	2	1	1	4	3	2	4	1	4	3	2	4	1	2	2	1	1	1	26.732	2	2	2	1	2	1	1	1	3	1	2	1	1	1	1	1	28.713	3	3	3	3	14.912	1	1	3	1	1	14.672	3	3	3	3	14.843	1	1	3	1	1	12.492	6	7	7	3	5	7	27.458	1	1	1	2	1	2	2	2	2	2	28.725	3	6	5	4	3	5	3	2	3	4	6	5	5	4	1	3	2	2	5	6	4	37.853	2	36	NA	NA	NA	1	NA	NA	NA	" "	"usa"	"english"	8	20.941	1	1	1	1	13.559	1	8.958	1	16.628	368	3	4	3	3	4	4	4	4	4	3.65	6	4.2	4.57142857142857	4.57142857142857	3.33333333333333	1.4375	19	19	3.5	4	4	0	5.85714285714286	5.28571428571429	6.14285714285714	6.14285714285714
"12/20/15"	"12/20/15"	4.399	2	3	3	3	1	2	2	3	1	1	60.661	3	4	3	3	1	2	2	3	1	1	63.677	5	7	6	5	2	26.182	4	2	3	1	1	5	3	2	5	1	5	3	1	5	1	2	3	2	1	1	42.597	3	2	4	2	2	1	1	2	4	2	2	2	1	3	1	1	37.446	3	2	2	2	31.63	2	2	4	2	2	30.243	2	3	2	2	20.77	2	2	3	2	2	19.248	7	7	5	5	8	4	29.199	2	2	1	1	1	2	2	1	2	2	27.506	5	6	4	3	3	6	2	1	2	5	6	6	5	1	1	2	4	1	6	4	5	37.326	2	43	NA	NA	NA	1	NA	NA	NA	" "	"Usa"	"Hindi"	4	33.794	1	1	1	2	22.211	1	9.033	1	25.03	369	3	4	3	4	4	4	3	4	4	3.25	5	4.35	4.71428571428571	4.42857142857143	3.83333333333333	2.0625	21	20	5	2	3	1	6.19047619047619	5.71428571428571	6.14285714285714	6.71428571428571
"12/21/15"	"12/21/15"	6.899	2	2	2	2	3	3	3	3	3	3	51.91	2	1	2	2	3	2	2	2	2	2	62.955	2	1	2	2	3	30.87	3	1	1	2	1	2	4	2	2	1	3	2	1	3	2	2	1	1	2	1	36.558	2	3	3	2	2	2	2	2	2	2	2	2	2	2	2	2	30.187	2	2	2	2	50.189	2	1	2	1	1	22.84	2	2	2	2	20.28	1	1	2	1	1	19.691	4	3	3	4	6	3	44.393	1	2	2	2	2	1	2	2	2	1	44.917	4	3	1	5	4	5	1	2	5	4	4	4	3	5	2	3	2	4	5	2	3	51.048	2	39	NA	NA	NA	1	NA	NA	NA	" "	"US"	"English"	3	32.431	1	1	1	1	22.941	1	9.84	1	17.569	378	3	2	2	2	2	2	3	3	3	2.25	2	3.65	3.71428571428571	4.71428571428571	2.33333333333333	2.125	15	14	6.16666666666667	-1	1	2	5	5.57142857142857	4.85714285714286	4.57142857142857
